Persquare_price,Area,Facing_East,Facing_North,Facing_South,Facing_West,Decoration_Level,Floor_Level
37087.0,134.01,0,0,1,0,2,3
38731.0,40.02,0,1,0,0,1,4
37548.0,42.08,0,0,1,0,2,3
34221.0,42.08,0,0,1,0,2,4
38261.0,42.08,0,0,1,0,2,2
19567.0,127.77,0,0,1,0,2,4
36357.0,40.02,0,1,0,0,2,3
35358.0,40.02,0,1,0,0,2,4
32853.0,112.93,0,0,1,0,2,3
38499.0,42.08,0,0,1,0,1,2
28385.0,135.99,0,0,0,1,1,3
32276.0,111.54,1,0,0,0,2,3
37482.0,40.02,0,1,0,0,3,2
35774.0,41.93,0,0,1,0,3,1
38512.0,146.06,0,0,1,0,3,4
43116.0,104.37,0,0,1,0,3,4
35902.0,120.33,0,0,1,0,3,2
35611.0,127.77,0,0,1,0,3,4
43979.0,40.02,0,1,0,0,3,3
44728.0,40.02,0,1,0,0,3,5
38067.0,146.06,0,0,1,0,3,4
35804.0,104.46,0,0,1,0,3,3
36733.0,120.33,0,0,1,0,3,4
33985.0,104.46,0,0,1,0,3,4
36597.0,42.08,0,0,1,0,3,2
42479.0,40.02,0,1,0,0,3,3
36483.0,112.93,0,0,1,0,3,4
40067.0,42.08,0,0,1,0,3,2
36749.0,112.93,0,0,1,0,3,4
35733.0,40.02,0,1,0,0,3,4
34942.0,104.46,0,0,1,0,3,4
34826.0,40.2,0,1,0,0,3,3
31713.0,112.89,0,0,1,0,3,4
27731.0,93.76,0,0,1,0,3,1
26732.0,104.37,1,0,0,0,3,3
29783.0,146.06,0,0,1,0,3,4
34696.0,42.08,0,0,1,0,3,2
26646.0,165.13,0,0,1,0,3,4
26211.0,112.93,0,0,1,0,3,4
25985.0,127.77,0,0,1,0,3,2
51813.0,117.54,0,0,1,0,3,4
48665.0,117.54,0,0,1,0,1,2
60624.0,86.6,1,0,0,0,2,3
57372.0,142.23,1,0,0,0,1,3
66975.0,86.6,0,0,1,0,2,3
47553.0,121.76,0,0,0,1,2,5
52238.0,117.54,0,0,1,0,1,3
55297.0,103.08,0,0,0,1,2,3
54138.0,142.23,1,0,0,0,1,4
61138.0,86.69,0,0,1,0,1,1
63487.0,55.13,0,1,0,0,1,3
49771.0,117.54,0,0,1,0,1,2
22472.0,89.0,1,0,0,0,3,0
70324.0,86.6,0,0,1,0,2,4
64483.0,57.38,0,0,1,0,2,3
51047.0,117.54,0,0,1,0,1,3
56606.0,93.63,1,0,0,0,2,1
49266.0,157.31,1,0,0,0,1,5
53129.0,110.11,0,0,1,0,2,5
64394.0,55.13,0,1,0,0,2,3
72265.0,87.18,0,0,1,0,2,2
58136.0,91.97,1,0,0,0,1,4
64146.0,57.37,0,0,1,0,2,5
52033.0,115.89,0,0,1,0,2,3
54001.0,111.11,0,0,0,1,1,3
58952.0,55.13,0,1,0,0,3,4
24420.0,83.95,1,0,0,0,3,0
51642.0,117.54,0,0,1,0,1,3
33275.0,45.68,0,1,0,0,2,0
45550.0,105.38,1,0,0,0,1,3
58045.0,55.13,0,1,0,0,1,3
50394.0,95.25,0,0,1,0,2,1
47819.0,55.0,0,1,0,0,2,5
52306.0,87.18,0,0,1,0,2,5
44295.0,142.23,1,0,0,0,1,2
52714.0,86.6,0,0,1,0,2,4
49949.0,87.49,0,0,1,0,1,1
30648.0,45.68,0,1,0,0,2,0
47941.0,87.4,0,0,1,0,2,4
18464.0,83.95,1,0,0,0,3,0
48527.0,86.55,0,0,1,0,3,4
42627.0,55.13,0,1,0,0,2,4
40698.0,103.2,0,0,0,1,3,1
41357.0,55.13,0,1,0,0,1,2
39383.0,91.92,1,0,0,0,2,4
42018.0,86.63,0,0,1,0,2,1
30232.0,148.19,0,0,1,0,1,5
38341.0,57.38,0,0,1,0,3,2
37460.0,92.1,1,0,0,0,2,3
32401.0,111.11,0,0,0,1,2,3
37911.0,55.13,0,1,0,0,1,2
19041.0,78.78,0,0,1,0,3,0
37298.0,86.6,0,0,1,0,2,4
41176.0,55.13,0,1,0,0,2,2
29521.0,111.11,1,0,0,0,1,3
40624.0,86.65,0,0,1,0,1,4
41595.0,86.55,0,0,1,0,2,3
36146.0,96.83,0,0,1,0,2,2
35262.0,86.78,1,0,0,0,2,4
37185.0,55.13,0,1,0,0,1,4
33046.0,142.23,0,0,1,0,2,2
39406.0,86.79,0,0,1,0,2,1
35825.0,55.13,0,1,0,0,2,2
29681.0,125.67,0,0,1,0,1,5
33402.0,53.89,0,1,0,0,1,4
34472.0,57.38,0,0,1,0,2,5
27721.0,111.11,1,0,0,0,2,2
35715.0,54.04,0,1,0,0,2,3
31115.0,91.92,1,0,0,0,2,4
36278.0,55.13,0,1,0,0,2,2
32342.0,142.23,0,0,0,1,3,3
38197.0,87.18,0,0,1,0,1,4
39031.0,86.6,0,0,1,0,2,3
33558.0,55.13,0,1,0,0,2,2
33410.0,96.83,0,0,1,0,2,2
34737.0,55.13,0,1,0,0,2,2
30919.0,113.2,1,0,0,0,2,4
28054.0,142.23,0,0,1,0,3,3
35587.0,86.55,0,0,1,0,2,3
27944.0,109.15,1,0,0,0,2,5
37508.0,86.65,0,0,1,0,2,3
38999.0,55.13,0,1,0,0,3,3
31096.0,111.11,0,0,0,1,3,4
38600.0,91.97,1,0,0,0,3,2
24300.0,45.68,0,1,0,0,3,0
25354.0,117.54,0,0,1,0,3,3
37185.0,55.13,0,1,0,0,3,3
35797.0,86.6,1,0,0,0,3,2
38886.0,95.15,0,0,1,0,3,5
38067.0,86.69,0,0,1,0,3,4
32842.0,86.78,1,0,0,0,3,3
31820.0,103.08,0,0,0,1,3,3
27772.0,142.23,1,0,0,0,3,3
35220.0,86.6,0,0,1,0,3,4
36278.0,55.13,0,1,0,0,3,3
24821.0,120.87,0,0,1,0,3,3
32037.0,87.4,0,0,1,0,3,3
27018.0,57.37,0,0,1,0,3,5
22522.0,109.23,0,0,1,0,3,5
23327.0,109.32,1,0,0,0,3,4
27224.0,86.69,0,0,1,0,3,1
21015.0,117.54,0,0,1,0,3,4
27237.0,86.65,0,0,1,0,3,4
22451.0,93.54,1,0,0,0,3,4
22876.0,93.55,0,0,1,0,3,2
26483.0,55.13,0,1,0,0,3,3
21594.0,86.6,1,0,0,0,3,3
16711.0,148.41,0,0,1,0,3,5
17911.0,111.11,0,0,0,1,3,2
21031.0,97.0,0,0,1,0,3,2
21512.0,111.57,0,0,1,0,3,3
16382.0,142.23,0,0,1,0,3,2
69755.0,87.02,0,0,1,0,2,1
63879.0,69.82,0,0,0,1,1,3
66238.0,54.35,1,0,0,0,1,2
69967.0,89.9,0,0,1,0,2,3
54156.0,50.78,0,0,0,1,2,2
64936.0,68.53,1,0,0,0,2,5
63779.0,87.02,0,0,1,0,2,2
57110.0,50.78,0,0,0,1,1,5
59279.0,54.32,1,0,0,0,2,3
39271.0,75.12,0,0,1,0,1,5
47213.0,54.35,1,0,0,0,2,2
38791.0,74.76,0,0,1,0,2,5
34152.0,121.81,0,0,1,0,3,3
43047.0,68.53,1,0,0,0,2,3
34110.0,74.76,0,0,1,0,2,5
37955.0,69.82,0,0,0,1,2,3
38927.0,89.4,0,0,1,0,2,3
37923.0,87.02,0,0,1,0,1,3
43669.0,87.02,0,0,1,0,3,3
41966.0,69.82,0,0,0,1,3,3
48023.0,54.35,1,0,0,0,3,3
41289.0,108.99,0,0,1,0,3,3
42833.0,87.55,0,0,1,0,3,4
39637.0,108.99,0,0,1,0,3,4
44013.0,87.02,0,0,1,0,3,3
36880.0,54.23,1,0,0,0,3,3
32419.0,108.89,0,0,1,0,3,3
27810.0,87.02,0,0,1,0,3,4
68373.0,54.7,0,0,1,0,2,3
79866.0,35.81,0,0,1,0,1,4
71429.0,58.8,0,0,1,0,3,2
65768.0,59.3,1,0,0,0,2,3
68373.0,54.7,0,0,1,0,1,3
68266.0,54.2,0,0,1,0,2,3
68440.0,58.3,0,0,1,0,0,3
65268.0,69.1,0,0,1,0,1,2
69189.0,54.2,0,0,1,0,2,3
63500.0,60.0,0,0,1,0,0,4
68015.0,56.9,0,0,1,0,2,4
67514.0,54.3,0,0,1,0,1,4
66120.0,67.0,0,0,1,0,1,1
67227.0,59.5,0,0,1,0,2,5
64374.0,56.7,0,0,1,0,1,3
66180.0,54.7,0,0,1,0,1,5
73780.0,47.1,0,0,1,0,2,3
64352.0,54.7,0,0,1,0,2,3
82659.0,35.81,0,0,1,0,1,1
64080.0,55.4,1,0,0,0,0,3
68562.0,59.8,0,0,1,0,2,3
67713.0,54.2,0,0,1,0,1,3
68140.0,54.3,0,0,1,0,1,4
81448.0,53.9,0,0,1,0,2,3
69319.0,70.4,0,0,1,0,1,4
72326.0,58.9,0,0,1,0,1,1
70037.0,54.4,0,0,1,0,1,3
70141.0,49.9,0,0,1,0,0,1
67679.0,56.0,0,0,1,0,3,5
71795.0,50.7,1,0,0,0,2,4
71000.0,60.0,0,0,1,0,2,3
62500.0,60.0,0,0,1,0,2,3
64992.0,59.7,1,0,0,0,1,5
61372.0,55.4,1,0,0,0,2,2
68172.0,45.4,0,0,1,0,2,5
67642.0,54.7,0,0,1,0,1,4
64883.0,59.8,0,0,1,0,1,3
75039.0,65.3,0,0,1,0,3,1
69697.0,42.9,0,0,1,0,1,4
84149.0,51.1,0,0,1,0,2,1
75120.0,45.9,1,0,0,0,2,1
64758.0,80.3,0,0,1,0,1,2
67452.0,46.7,0,0,1,0,3,5
68556.0,54.7,0,0,1,0,2,4
64972.0,70.8,0,0,1,0,2,3
62417.0,60.0,0,0,1,0,1,5
56498.0,53.1,0,0,1,0,1,5
69231.0,45.5,1,0,0,0,1,1
71628.0,43.0,0,0,1,0,1,4
61667.0,60.0,0,0,1,0,2,4
61184.0,69.3,0,0,1,0,1,3
64756.0,47.1,0,0,1,0,3,5
61441.0,70.8,0,0,1,0,2,2
66609.0,56.9,1,0,0,0,1,2
64436.0,47.8,0,0,1,0,3,1
52316.0,58.3,0,0,1,0,3,3
67941.0,47.1,0,0,1,0,2,5
59019.0,69.3,0,0,1,0,2,5
74840.0,35.81,1,0,0,0,1,4
62523.0,54.7,0,0,1,0,1,3
65894.0,54.3,0,0,1,0,1,3
71558.0,55.2,0,0,1,0,2,3
62600.0,63.1,0,0,1,0,1,2
65452.0,57.6,0,0,1,0,2,5
63425.0,69.5,0,0,1,0,1,3
61632.0,57.6,0,0,1,0,2,3
64966.0,58.8,0,0,1,0,2,2
53017.0,54.7,0,0,1,0,3,5
57774.0,56.6,1,0,0,0,0,1
60886.0,54.2,0,0,1,0,1,5
74840.0,35.81,0,0,1,0,1,1
61809.0,54.2,0,0,1,0,1,3
64245.0,52.3,0,0,1,0,2,3
60612.0,52.3,0,0,1,0,2,5
76833.0,42.3,0,0,1,0,1,3
65000.0,60.0,0,0,1,0,1,3
78470.0,35.81,0,0,1,0,2,2
77177.0,42.5,0,0,1,0,2,5
59160.0,59.5,0,0,1,0,1,2
71667.0,60.0,0,0,1,0,1,4
76059.0,54.3,0,0,1,0,1,3
78057.0,59.7,1,0,0,0,2,4
78925.0,59.5,0,0,1,0,1,1
84334.0,35.81,0,0,1,0,1,3
75000.0,60.0,0,0,1,0,1,3
67834.0,60.0,0,0,1,0,1,2
70643.0,54.5,0,0,1,0,3,3
67797.0,70.8,1,0,0,0,1,4
79767.0,51.4,0,0,1,0,2,3
86568.0,35.81,0,0,1,0,3,3
74653.0,57.6,0,0,1,0,2,3
83776.0,35.81,1,0,0,0,1,2
88098.0,38.48,0,0,1,0,2,5
83217.0,35.81,0,0,1,0,1,3
73327.0,40.64,1,0,0,0,2,3
62915.0,69.3,0,0,1,0,1,5
66562.0,63.1,0,0,1,0,1,3
72792.0,56.6,1,0,0,0,3,3
68853.0,54.9,0,0,1,0,1,3
84055.0,35.81,0,0,1,0,1,4
67449.0,63.1,0,0,1,0,2,4
72835.0,50.8,0,0,1,0,1,3
66843.0,57.0,0,0,1,0,1,3
70344.0,55.3,0,0,1,0,1,3
66362.0,54.7,0,0,1,0,2,3
64690.0,70.8,0,0,1,0,2,3
68459.0,49.3,1,0,0,0,2,5
66841.0,57.6,0,0,1,0,2,3
63111.0,35.81,1,0,0,0,1,3
57345.0,70.8,1,0,0,0,3,2
59744.0,46.7,0,0,1,0,1,3
63889.0,54.0,0,0,1,0,0,3
63059.0,42.5,0,0,1,0,2,5
67015.0,67.0,0,0,1,0,1,1
50936.0,69.5,0,0,1,0,1,5
62523.0,54.7,0,0,1,0,2,5
56923.0,59.73,1,0,0,0,2,3
61153.0,53.8,0,0,1,0,1,3
66049.0,53.9,0,0,1,0,2,3
54943.0,43.5,0,0,1,0,1,2
50848.0,70.8,1,0,0,0,1,1
55284.0,53.0,0,0,1,0,1,3
50424.0,70.8,1,0,0,0,1,2
51549.0,54.9,0,0,1,0,2,5
63228.0,60.1,0,0,1,0,2,3
53708.0,44.5,0,0,1,0,1,5
52797.0,52.2,1,0,0,0,1,3
53039.0,54.3,0,0,1,0,1,4
45286.0,70.0,0,0,1,0,2,5
50000.0,70.8,0,0,1,0,2,2
47739.0,59.7,1,0,0,0,2,5
52809.0,44.5,1,0,0,0,2,5
41950.0,70.8,1,0,0,0,1,2
41667.0,70.8,1,0,0,0,1,2
43390.0,59.0,0,0,1,0,2,5
49375.0,56.0,0,0,1,0,2,3
48524.0,54.2,0,0,1,0,0,3
42314.0,63.1,0,0,1,0,1,5
45834.0,60.0,0,0,1,0,2,5
44096.0,54.2,0,0,1,0,1,3
45834.0,57.6,0,0,1,0,1,5
47350.0,54.7,0,0,1,0,2,3
34344.0,69.3,0,0,1,0,2,5
45494.0,46.6,0,0,1,0,1,1
41808.0,70.8,0,0,1,0,1,5
40258.0,54.4,0,0,1,0,1,3
44557.0,59.7,1,0,0,0,3,5
39549.0,70.8,0,0,1,0,1,5
43667.0,60.0,0,0,1,0,1,5
43885.0,69.5,0,0,1,0,3,3
41830.0,56.3,0,0,1,0,3,3
37789.0,65.1,0,0,1,0,1,4
39753.0,56.6,0,0,1,0,1,5
37089.0,57.7,1,0,0,0,1,3
42539.0,58.3,0,0,1,0,2,4
38489.0,70.8,1,0,0,0,1,1
42948.0,47.5,0,0,1,0,2,3
37360.0,71.2,0,0,1,0,2,5
39054.0,50.7,1,0,0,0,1,4
36096.0,54.3,0,0,1,0,0,5
40230.0,43.5,0,0,1,0,2,4
37571.0,70.8,0,0,1,0,2,4
36673.0,55.9,0,0,1,0,1,5
40169.0,59.5,0,0,1,0,2,3
38381.0,56.8,0,0,1,0,2,5
35277.0,65.2,0,0,1,0,1,5
41424.0,58.3,0,0,1,0,2,3
38533.0,43.6,0,0,1,0,2,5
39279.0,47.1,0,0,1,0,3,4
37599.0,50.8,0,0,1,0,1,5
38462.0,55.9,0,0,1,0,1,4
42380.0,53.8,0,0,1,0,2,4
38698.0,52.2,1,0,0,0,3,5
38746.0,54.2,0,0,1,0,2,5
37848.0,57.6,0,0,1,0,1,2
40148.0,54.3,0,0,1,0,2,3
36826.0,63.0,0,0,1,0,2,4
37543.0,58.6,0,0,1,0,2,1
38217.0,78.5,0,0,1,0,1,2
40868.0,55.3,0,0,1,0,1,4
34623.0,54.3,0,0,1,0,2,3
33516.0,54.9,0,0,1,0,0,2
36653.0,70.8,0,0,1,0,1,3
37962.0,56.9,1,0,0,0,1,3
37957.0,70.08,0,0,1,0,1,1
23435.0,55.9,0,0,1,0,3,1
38358.0,55.4,0,0,1,0,2,2
38306.0,54.3,0,0,1,0,1,3
36980.0,57.6,0,0,1,0,1,2
142.0,70.7,0,0,1,0,3,2
38105.0,53.8,0,0,1,0,2,5
32323.0,47.8,0,0,1,0,2,3
34628.0,63.1,0,0,1,0,1,5
36980.0,57.6,0,0,1,0,1,3
35000.0,60.0,0,0,1,0,2,3
35421.0,58.3,0,0,1,0,1,3
35975.0,46.7,0,0,1,0,1,1
34973.0,54.9,0,0,1,0,2,5
35396.0,69.5,0,0,1,0,2,3
35594.0,70.8,0,0,1,0,1,2
30966.0,54.9,0,0,1,0,1,5
36618.0,53.8,0,0,1,0,1,2
34524.0,63.0,0,0,1,0,3,5
33193.0,70.8,1,0,0,0,1,2
30722.0,65.1,0,0,1,0,1,5
36753.0,54.2,0,0,1,0,2,3
32987.0,57.6,0,0,1,0,2,5
38405.0,53.9,0,0,1,0,1,3
29667.0,60.0,0,0,1,0,2,4
34449.0,59.8,0,0,1,0,3,3
33281.0,63.1,0,0,1,0,2,2
32201.0,55.9,0,0,1,0,2,5
33813.0,69.5,0,0,1,0,2,3
29956.0,67.1,0,0,1,0,1,1
29667.0,60.0,0,0,1,0,2,4
31747.0,69.3,0,0,1,0,1,5
31308.0,54.3,0,0,1,0,1,5
29799.0,54.7,0,0,1,0,1,5
31236.0,42.9,0,0,1,0,3,4
34723.0,57.6,0,0,1,0,3,5
35834.0,60.0,0,0,1,0,2,3
33501.0,59.7,1,0,0,0,3,3
35136.0,55.5,0,0,1,0,3,2
37808.0,37.03,1,0,0,0,1,3
41749.0,35.81,0,0,1,0,3,3
35155.0,71.4,0,0,1,0,3,5
35163.0,58.3,0,0,1,0,3,4
39623.0,42.4,0,0,1,0,3,3
35311.0,70.8,0,0,1,0,3,4
39930.0,56.6,0,0,1,0,3,4
42373.0,70.8,0,0,1,0,3,2
36017.0,70.8,0,0,1,0,3,5
40037.0,54.7,0,0,1,0,3,5
37258.0,67.1,0,0,1,0,3,4
37334.0,60.0,0,0,1,0,3,5
37006.0,70.8,0,0,1,0,3,4
38134.0,60.0,0,0,1,0,3,2
41339.0,50.8,0,0,1,0,3,3
39592.0,53.8,0,0,1,0,3,2
40975.0,55.4,0,0,1,0,3,2
39853.0,54.2,0,0,1,0,3,4
39569.0,69.5,0,0,1,0,3,4
36713.0,65.1,0,0,1,0,3,5
42659.0,50.4,0,0,1,0,3,1
37474.0,46.7,0,0,1,0,3,3
38392.0,54.7,0,0,1,0,3,3
38665.0,56.9,0,0,1,0,3,3
39096.0,35.81,0,0,1,0,3,2
35088.0,62.7,0,0,1,0,3,3
36724.0,70.8,0,0,1,0,3,3
35378.0,42.4,0,0,1,0,3,3
35997.0,50.7,0,0,1,0,3,5
34965.0,69.5,0,0,1,0,3,4
34983.0,56.6,1,0,0,0,3,1
35278.0,52.3,0,0,1,0,3,3
38798.0,54.9,0,0,1,0,3,2
33094.0,69.5,0,0,1,0,3,4
37843.0,54.7,0,0,1,0,3,3
34776.0,60.1,0,0,1,0,3,5
33614.0,71.4,0,0,1,0,3,3
34723.0,57.6,0,0,1,0,3,2
39633.0,65.3,0,0,1,0,3,1
36303.0,35.81,0,0,1,0,3,3
36303.0,35.81,0,0,1,0,3,3
36465.0,54.3,0,0,1,0,3,3
32671.0,80.5,0,0,1,0,3,3
38398.0,35.81,0,0,1,0,3,3
34918.0,54.7,0,0,1,0,3,4
38034.0,53.9,0,0,1,0,3,3
35380.0,55.4,0,0,1,0,3,2
33217.0,37.03,1,0,0,0,3,3
33396.0,53.9,0,0,1,0,3,1
30196.0,56.3,0,0,1,0,3,3
31835.0,35.81,0,0,1,0,3,4
25883.0,42.5,0,0,1,0,3,5
23431.0,65.3,0,0,1,0,3,1
28390.0,70.8,0,0,1,0,3,3
30259.0,54.2,0,0,1,0,3,3
29129.0,53.9,0,0,1,0,3,5
27778.0,57.6,0,0,1,0,3,5
29880.0,35.81,0,0,1,0,3,4
27114.0,62.7,0,0,1,0,3,2
27118.0,45.8,0,0,1,0,3,5
27948.0,45.8,1,0,0,0,3,5
27367.0,35.81,0,0,1,0,3,2
25438.0,62.9,0,0,1,0,3,5
25595.0,54.7,0,0,1,0,3,3
21295.0,69.5,0,0,1,0,3,4
25412.0,54.7,0,0,1,0,3,3
20763.0,70.8,1,0,0,0,3,4
21402.0,78.5,0,0,1,0,3,2
23273.0,55.0,0,0,1,0,3,4
69147.0,133.05,0,0,1,0,2,1
73538.0,95.87,0,0,1,0,2,4
65365.0,66.55,0,0,0,1,2,3
75408.0,108.08,0,0,1,0,2,3
63536.0,70.04,0,0,0,1,3,3
63435.0,68.89,0,0,0,1,2,2
56654.0,106.79,1,0,0,0,2,2
66760.0,64.56,1,0,0,0,2,5
70732.0,132.19,0,0,1,0,2,3
67911.0,67.81,1,0,0,0,2,3
63413.0,67.81,1,0,0,0,2,5
70282.0,130.19,0,0,1,0,2,3
72964.0,95.87,0,0,1,0,1,2
74086.0,95.7,0,0,1,0,2,3
73668.0,95.7,0,0,1,0,2,4
74783.0,115.0,0,0,1,0,3,3
63947.0,71.31,0,0,0,1,2,4
71343.0,132.46,0,0,1,0,1,5
74428.0,112.19,0,0,1,0,2,3
68722.0,67.81,1,0,0,0,2,3
68563.0,67.53,1,0,0,0,1,4
75594.0,128.98,0,0,1,0,2,3
62880.0,65.84,0,0,0,1,2,5
75242.0,105.66,0,0,1,0,1,3
73820.0,116.5,0,0,1,0,2,2
70617.0,95.87,0,0,1,0,3,2
67562.0,107.31,0,0,1,0,2,3
73380.0,132.19,0,0,1,0,1,4
79206.0,95.7,0,0,1,0,1,4
75102.0,95.87,0,0,1,0,2,4
66983.0,78.08,0,0,0,1,2,4
62885.0,115.29,0,0,1,0,2,5
62689.0,112.62,0,0,1,0,2,4
60288.0,105.66,0,0,1,0,2,1
56317.0,132.82,0,0,1,0,2,5
46747.0,78.08,0,0,0,1,2,3
62926.0,105.68,0,0,1,0,1,5
50590.0,78.08,0,0,0,1,2,2
59837.0,110.3,0,0,1,0,2,3
57683.0,95.87,0,0,1,0,2,3
50192.0,78.46,1,0,0,0,2,4
45648.0,77.77,1,0,0,0,1,4
44004.0,75.9,0,0,0,1,2,3
46838.0,71.31,0,0,0,1,2,4
44595.0,71.31,0,0,0,1,2,2
48794.0,132.19,0,0,1,0,2,3
45296.0,71.31,0,0,0,1,2,3
50241.0,128.98,0,0,1,0,2,3
42056.0,67.53,1,0,0,0,2,3
45704.0,131.28,0,0,1,0,2,3
44331.0,132.19,0,0,1,0,2,3
37943.0,71.16,0,0,0,1,1,5
44416.0,68.22,1,0,0,0,2,2
46096.0,106.3,0,0,1,0,2,3
45792.0,95.87,0,0,1,0,2,2
44042.0,131.24,0,0,1,0,0,3
44685.0,106.3,0,0,1,0,2,2
39804.0,67.08,1,0,0,0,2,4
36145.0,66.4,0,0,0,1,2,5
39710.0,110.3,0,0,1,0,1,2
42563.0,130.75,0,0,1,0,2,3
41201.0,115.29,0,0,1,0,2,2
41066.0,95.7,0,0,1,0,2,3
39356.0,67.08,1,0,0,0,2,4
37761.0,67.53,1,0,0,0,2,5
43806.0,128.98,0,0,1,0,2,3
37612.0,142.51,0,0,1,0,1,1
39063.0,78.08,0,0,0,1,3,3
44141.0,132.53,0,0,1,0,3,3
41617.0,65.84,0,0,0,1,3,5
48113.0,108.08,0,0,1,0,3,5
44973.0,96.28,0,0,1,0,3,1
38947.0,71.38,0,0,0,1,3,3
44853.0,95.87,0,0,1,0,3,2
44257.0,97.16,0,0,1,0,3,3
36815.0,66.55,0,0,0,1,3,3
36640.0,129.64,0,0,1,0,3,1
31588.0,76.77,0,0,0,1,3,4
69309.0,40.76,0,0,1,0,1,3
70460.0,57.48,0,0,1,0,3,2
66980.0,57.48,0,0,1,0,1,4
73052.0,43.12,1,0,0,0,1,3
73939.0,57.48,0,0,1,0,1,2
68024.0,57.48,0,0,1,0,0,4
68740.0,54.99,1,0,0,0,2,4
69966.0,40.76,0,0,1,0,2,2
68894.0,57.48,0,0,1,0,1,3
65763.0,57.48,0,0,1,0,2,5
65467.0,54.99,1,0,0,0,1,3
67285.0,54.99,1,0,0,0,1,5
69129.0,52.8,0,0,1,0,1,1
71330.0,57.48,0,0,1,0,1,3
80637.0,57.48,0,0,1,0,1,3
69416.0,57.48,0,0,1,0,0,4
62272.0,49.3,0,0,1,0,0,5
64448.0,70.6,1,0,0,0,1,2
66980.0,57.48,0,0,1,0,1,3
62283.0,57.48,0,0,1,0,0,5
64371.0,57.48,0,0,1,0,2,3
57655.0,40.76,0,0,1,0,1,4
52193.0,57.48,0,0,1,0,1,3
52235.0,76.96,1,0,0,0,0,2
50919.0,54.99,1,0,0,0,2,4
52556.0,54.99,1,0,0,0,2,3
56819.0,52.8,0,0,1,0,1,1
51758.0,57.48,0,0,1,0,3,3
43467.0,72.93,1,0,0,0,1,2
42624.0,57.48,0,0,1,0,1,5
43059.0,57.48,0,0,1,0,1,4
42624.0,57.48,0,0,1,0,1,4
45107.0,43.12,1,0,0,0,1,5
40623.0,57.48,0,0,1,0,1,2
39013.0,62.8,0,0,1,0,2,4
35665.0,57.48,0,0,1,0,1,3
41319.0,57.48,0,0,1,0,3,3
40884.0,57.48,0,0,1,0,1,2
39319.0,57.48,0,0,1,0,1,2
39157.0,80.6,0,0,1,0,1,3
37937.0,60.1,0,0,1,0,2,3
40536.0,57.48,0,0,1,0,3,3
39145.0,57.48,0,0,1,0,2,3
33778.0,60.1,0,0,1,0,1,5
34552.0,54.99,1,0,0,0,1,5
39300.0,52.8,0,0,1,0,2,1
31614.0,60.1,0,0,1,0,2,5
38275.0,57.48,0,0,1,0,2,3
35230.0,57.48,0,0,1,0,1,2
29951.0,60.1,0,0,1,0,3,5
34795.0,57.48,0,0,1,0,2,4
32012.0,57.48,0,0,1,0,1,5
32413.0,60.1,0,0,1,0,2,4
37937.0,60.1,0,0,1,0,3,3
38270.0,60.1,0,0,1,0,3,3
58860.0,98.54,0,0,0,1,1,2
64541.0,65.85,1,0,0,0,2,2
62412.0,98.54,1,0,0,0,1,2
70671.0,57.45,1,0,0,0,1,3
68833.0,98.79,0,0,1,0,1,4
67905.0,66.27,0,0,0,1,2,4
71715.0,57.45,1,0,0,0,1,4
66758.0,98.79,0,0,1,0,1,4
55275.0,84.85,0,0,0,1,2,2
56263.0,74.65,1,0,0,0,1,2
76204.0,66.27,0,0,0,1,2,2
76640.0,59.76,0,0,1,0,3,3
68390.0,59.22,0,0,0,1,1,3
70671.0,57.45,0,0,0,1,2,2
65242.0,100.55,0,0,0,1,1,2
64231.0,84.85,0,0,0,1,2,3
58096.0,66.27,1,0,0,0,1,1
47576.0,98.79,0,0,1,0,1,3
47697.0,98.54,0,0,0,1,1,3
34825.0,101.94,1,0,0,0,0,2
40441.0,66.27,1,0,0,0,2,5
41500.0,59.76,0,0,1,0,1,3
39180.0,65.85,0,0,1,0,2,3
36534.0,98.54,0,0,0,1,2,4
32202.0,57.45,0,0,1,0,1,3
37454.0,98.79,0,0,1,0,3,3
33198.0,66.27,0,0,0,1,3,2
21880.0,100.55,0,0,0,1,3,3
59114.0,60.9,0,0,1,0,2,5
61684.0,58.2,0,0,1,0,1,3
57283.0,71.4,1,0,0,0,2,5
59059.0,61.6,0,0,1,0,1,3
73826.0,44.7,0,0,1,0,3,3
74721.0,44.7,0,0,1,0,3,1
61039.0,61.6,0,0,1,0,1,2
56702.0,58.2,0,0,1,0,3,5
57990.0,56.7,0,0,1,0,1,5
67115.0,44.7,0,0,1,0,3,4
76355.0,60.9,0,0,1,0,1,5
70280.0,60.9,0,0,1,0,2,3
67652.0,60.9,0,0,1,0,1,1
57190.0,61.2,0,0,1,0,3,1
51137.0,61.6,0,0,1,0,3,5
49542.0,54.5,0,0,1,0,2,3
43815.0,58.2,0,0,1,0,2,5
41848.0,73.6,0,0,1,0,2,4
37822.0,66.1,0,0,0,1,3,4
38832.0,58.2,0,0,1,0,1,4
38577.0,61.1,0,0,1,0,1,2
38446.0,71.4,1,0,0,0,2,2
39176.0,58.2,0,0,1,0,1,3
37212.0,54.5,0,0,1,0,1,5
28418.0,45.5,0,0,1,0,1,5
34483.0,69.6,0,0,1,0,2,2
56684.0,54.69,0,0,1,0,3,5
59127.0,50.4,0,0,0,1,3,4
59326.0,50.4,1,0,0,0,1,5
38195.0,50.4,0,0,0,1,1,3
65380.0,97.86,0,0,1,0,2,3
